,Original URL,Tweets,Final URL,HTTP Status
854,http://paper.li/ThingsAboutGod/1335997290,6,https://paper.li/TodaysWorldTruth,200
855,http://www.revereradionetwork.com/new-video-destroys-little-omran-white-helmets-story-proves-wh-terrorists-used-boy-as-propaganda/,1,http://revereradionetwork.com/new-video-destroys-little-omran-white-helmets-story-proves-wh-terrorists-used-boy-as-propaganda/,404
856,https://farsight3.wordpress.com/2017/02/16/inszenierung-white-helmets/,1,https://farsight3.wordpress.com/2017/02/16/inszenierung-white-helmets/,200
857,http://news.quiboat.com/qd71KYo7,1,http://news.quiboat.com/qd71KYo7,404
858,http://feeds.feedburner.com/~r/countercurrentnews/cVAM/~3/BuXs-h6akcg/,1,http://www.canli-iddaa-siteleri1.com/betboo.php,200
859,https://tcf.org/content/report/syrian-jihadists-jeopardize-humanitarian-relief/,33,https://tcf.org/content/report/syrian-jihadists-jeopardize-humanitarian-relief/,200
860,https://timhayward.wordpress.com/2017/06/14/last-white-helmets-in-aleppo-in-lieu-of-a-film-review/,248,https://timhayward.wordpress.com/2017/06/14/last-white-helmets-in-aleppo-in-lieu-of-a-film-review/,200
861,http://translate.google.com/,1,https://translate.google.com/,200
862,http://www.cbsnews.com/videos/the-white-helmets-passports-for-sale-chess-country/,1,http://www.cbsnews.com/videos/the-white-helmets-passports-for-sale-chess-country/,404
863,http://cinema.arte.tv/fr/les-derniers-hommes-dalep#.WTaG_Q_mKMc.twitter,1,https://www.arte.tv/en/#.WTaG_Q_mKMc.twitter,200
864,http://feeds.feedburner.com/~r/sekarang/feed/~3/R_TLli1uVu4/innalillah-tujuh-relawan-white-helmets.html,1,http://feeds.feedburner.com/~r/sekarang/feed/~3/R_TLli1uVu4/innalillah-tujuh-relawan-white-helmets.html,404
865,https://medium.com/@IranArabSpring/the-whitehelmets-cleans-the-schools-before-the-new-season-8f1297bff1ae,22,https://medium.com/@IranArabSpring/the-whitehelmets-cleans-the-schools-before-the-new-season-8f1297bff1ae,200
866,https://www.liveleak.com/,4,https://www.liveleak.com/,200
867,https://uprootedpalestinians.wordpress.com/,1,https://uprootedpalestinians.wordpress.com/,200
868,https://www.amazon.com/?&_encoding=UTF8&tag=mybestdeal066-20&linkCode=ur2&linkId=a9193b23210c4dbec8de05b0a3da931e&camp=1789&creative=9325,23,https://www.amazon.com/?&_encoding=UTF8&tag=mybestdeal066-20&linkCode=ur2&linkId=a9193b23210c4dbec8de05b0a3da931e&camp=1789&creative=9325,503
869,http://tass.com/world/951248,32,https://tass.com/world/951248,200
870,https://www.minds.com/,1,https://www.minds.com/,200
871,https://peoplestrusttoronto.wordpress.com/2017/06/06/family-of-famous-syrian-child-disclose-white-helmets-lies/,1,https://peoplestrusttoronto.wordpress.com/2017/06/06/family-of-famous-syrian-child-disclose-white-helmets-lies/,410
872,https://www.strategic-culture.org/news/2016/10/25/the-white-helmets-controversy.html,2,https://www.strategic-culture.org/news/2016/10/25/the-white-helmets-controversy/,200
873,http://www.spartanjerseys.com/michigan-state-football-jersey-helmet/,10,http://www.spartanjerseys.com/michigan-state-football-jersey-helmet/,200
874,https://clarityofsignal.com/2017/07/22/mossad-complicity-msm-articles-and-video-reveal-that-israel-supports-isis-terrorists-in-syria/,29,https://clarityofsignal.com/2017/07/22/mossad-complicity-msm-articles-and-video-reveal-that-israel-supports-isis-terrorists-in-syria/,200
875,https://www.readfulapp.com/site/Headlines/?tag=Breaking Headlines&item=5990a15c16efb41b1f4f9b60,1,https://readfulapp.com/site/Headlines/?tag=Breaking%20Headlines&item=5990a15c16efb41b1f4f9b60,404
876,http://www.pelop.gr/default.aspx?page=article&DocID=393848,1,http://www.pelop.gr/default.aspx?page=article&DocID=393848,200
877,http://topsites.gdn/white-helmets-official-trailer-hd-netflix/,1,http://topsites.gdn/white-helmets-official-trailer-hd-netflix/,404
878,https://www.whatdotheyknow.com/request/funding_given_to_white_helmets_i,1,https://www.whatdotheyknow.com/request/funding_given_to_white_helmets_i,200
879,https://r3publican.wordpress.com/2017/07/06/the-fraud-of-the-white-helmets/,1,https://r3publican.wordpress.com/2017/07/06/the-fraud-of-the-white-helmets/,200
880,http://reports.swedhr.org/statement-by-swedish-doctors-for-human-rights-on-misrepresentations-referred-in-veterans-today-article-on-white-helmets/,1,http://reports.swedhr.org/statement-by-swedish-doctors-for-human-rights-on-misrepresentations-referred-in-veterans-today-article-on-white-helmets/,404
881,http://srilankaoneislandtwonations.tumblr.com/post/164118676531/seven-white-helmets-members-shot-dead-in-northwest,1,http://srilankaoneislandtwonations.tumblr.com/post/164118676531/seven-white-helmets-members-shot-dead-in-northwest,404
882,http://newsparot.com,1,http://newsparot.com/,200
883,http://truckingnews.us/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/,1,https://truckingnews.us/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/,200
884,https://actforpeace.rationchallenge.org.au/fundraisers/dianabarez,1,https://actforpeace.rationchallenge.org.au/fundraisers/dianabarez,200
885,http://trib.al/6EDrHbB,2,https://www.bbc.co.uk/news/live/uk-england-derbyshire-41097826?ns_mchannel=social&ns_source=twitter&ns_campaign=bbc_derby&ns_linkname=english_regions&ns_fee=0#post_59a94446e4b06b0a5464a752,200
886,http://en.addiyar.com/article/1409507-white-helmets-participate-in-smear-campaign-against-syria-govt--moscow,1,http://en.addiyar.com/article/1409507-white-helmets-participate-in-smear-campaign-against-syria-govt--moscow,404
887,http://southpunjabnews.blogspot.com/2017/08/seven-white-helmets-medics-killed-in.html,1,https://www.southpunjabnews.com/2017/08/seven-white-helmets-medics-killed-in.html,200
888,http://news.google.com/news/url?sa=t&fd=R&ct2=uk&usg=AFQjCNHDgf_gG_3l7uuvJYg5v_ccz3UUeg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=50CPWejgDIa1qgKmk6aIDw&url=https%3A%2F%2Fwww.wsj.com%2Farticles%2Fseven-white-helmets-members-shot-dead-in-northwestern-syria-1502542963,1,https://news.google.com/topstories?sa=t&fd=R&ct2=uk&usg=AFQjCNHDgf_gG_3l7uuvJYg5v_ccz3UUeg&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=50CPWejgDIa1qgKmk6aIDw&url=https://www.wsj.com/articles/seven-white-helmets-members-shot-dead-in-northwestern-syria-1502542963&hl=en-US&gl=US&ceid=US:en,200
889,http://www.middleeasteye.net/news/syrian-white-helmet-fake-confession-filmed-assad-regime-intelligence-prison-344419324#sthash.W4t6NxsL.uxfs,2,https://www.middleeasteye.net/news/beaten-confession-missing-syrian-rescuer-filmed-denouncing-white-helmets#sthash.W4t6NxsL.uxfs,200
890,http://uncut-news.ch/2017/06/22/whitehelmets-erneut-an-kriegsverbrechen-in-syrien-beteiligt-finanziert-auch-von-der-deutschen-bundesregierung/,10,https://uncut-news.ch/2017/06/22/whitehelmets-erneut-an-kriegsverbrechen-in-syrien-beteiligt-finanziert-auch-von-der-deutschen-bundesregierung/,404
891,https://www.rt.com/news/363363-white-helmets-funded-west/,4,https://www.rt.com/news/363363-white-helmets-funded-west/,200
892,http://nico.ms/sm28259073,1,https://www.nicovideo.jp/watch/sm28259073,200
893,http://theduran.com/george-clooney-comes-out-in-support-of-isis-al-qaeda-terrorist-organization-the-white-helmets-calls-them-heroes/,11,https://theduran.com/george-clooney-comes-out-in-support-of-isis-al-qaeda-terrorist-organization-the-white-helmets-calls-them-heroes/,404
894,http://steemit.com/dtube/@clarityofsignal/7pbwdyil,1,https://steemit.com/dtube/@clarityofsignal/7pbwdyil,200
895,https://www.arrahmah.com/2017/08/13/innalillah-tujuh-relawan-white-helmets-terbunuh-dalam-serangan-brutal/,2,https://www.arrahmah.com/2017/08/13/innalillah-tujuh-relawan-white-helmets-terbunuh-dalam-serangan-brutal/,200
896,http://www.wrongkindofgreen.org/2017/01/06/watch-white-helmets-the-mask-of-terror-with-english-subtitles/,2,http://www.wrongkindofgreen.org/2017/01/06/watch-white-helmets-the-mask-of-terror-with-english-subtitles/,403
897,https://www.armradio.am/en/2017/07/12/us-europe-should-investigate-azeri-shipments-of-weapons-to-terrorists/,1,https://en.armradio.am/,200
898,https://www.primewire.ag/watch-2796804-Last-Men-in-Aleppo-online-free,1,https://www.primewire.ag/watch-2796804-Last-Men-in-Aleppo-online-free,404
899,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGDMMsD_shYKgfRlvRN02Xx8rL3Gw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779577288356&ei=jiuPWcigF43G3QHcqbqABA&url=http://www.cnn.com/2017/08/12/middleeast/white-helmets-syria-killings/index.html,2,https://news.google.com/topstories?sa=t&fd=R&ct2=us&usg=AFQjCNGDMMsD_shYKgfRlvRN02Xx8rL3Gw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779577288356&ei=jiuPWcigF43G3QHcqbqABA&url=http://www.cnn.com/2017/08/12/middleeast/white-helmets-syria-killings/index.html&hl=en-US&gl=US&ceid=US:en,200
900,http://www.thetruthseeker.co.uk/?p=156076,1,http://www.thetruthseeker.co.uk/?p=156076,200
901,http://theduran.com/warning-disturbing-images-white-helmets-busted-killing-babies-in-pr-stunt-to-start-war-in-syria/,10,https://theduran.com/warning-disturbing-images-white-helmets-busted-killing-babies-in-pr-stunt-to-start-war-in-syria/,404
902,https://www.alternet.org/grayzone-project/how-white-helmets-became-international-heroes-while-pushing-us-military,2,https://www.alternet.org/grayzone-project/how-white-helmets-became-international-heroes-while-pushing-us-military/,404
903,https://globalnews.ca/video/3010935/french-parliament-honours-syrias-white-helmets,1,https://globalnews.ca/video/3010935/french-parliament-honours-syrias-white-helmets,200
904,https://www.rubikon.news/artikel/whistleblower-enthullt-wie-der-fuhrende-nato-verbundete-den-is-bewaffnet-und-unterstutzt,1,https://www.rubikon.news/artikel/whistleblower-enthullt-wie-der-fuhrende-nato-verbundete-den-is-bewaffnet-und-unterstutzt,200
905,https://www.sott.net/article/356132-White-Helmets-superfan-George-Clooney-to-move-family-back-to-US-from-UK-over-terrorism-fears-caused-by-refugee-policies-he-supported,9,https://www.sott.net/article/356132-White-Helmets-superfan-George-Clooney-to-move-family-back-to-US-from-UK-over-terrorism-fears-caused-by-refugee-policies-he-supported,200
906,http://www.jewworldorder.org/uk-funded-oscar-awarded-white-helmets-caught-beheading-syrian-army-bodies-graphic-video/,1,http://www.jewworldorder.org/uk-funded-oscar-awarded-white-helmets-caught-beheading-syrian-army-bodies-graphic-video/,200
907,https://www.linkedin.com/slink?code=eTmUYYJ,1,https://www.youtube.com/watch?v=3wj4ncIEDxw&feature=share,200
908,http://landdestroyer.blogspot.nl/2016/11/syria-white-helmets-caught-in-mannequin.html?m=1,1,https://landdestroyer.blogspot.com/2016/11/syria-white-helmets-caught-in-mannequin.html?m=1,200
909,https://www.nytimes.com/2017/07/13/world/americas/venezuela-protests-green-cross-volunteer-medics.html,1,https://www.nytimes.com/2017/07/13/world/americas/venezuela-protests-green-cross-volunteer-medics.html,200
910,http://www.platoscave.org/2017/06/syrias-white-helmets-al-qaedas-co.html,4,https://www.platoscave.org/2017/06/syrias-white-helmets-al-qaedas-co.html,200
911,https://www.alternet.org/media/seymour-hersh-syria-bombshell,654,https://www.alternet.org/media/seymour-hersh-syria-bombshell/,404
912,http://www.wrongkindofgreen.org/2016/09/16/video-netflix-and-the-white-helmets-hand-in-hand-with-al-qaeda/,3,http://www.wrongkindofgreen.org/2016/09/16/video-netflix-and-the-white-helmets-hand-in-hand-with-al-qaeda/,403
913,http://www.syrianews.cc/local-syrian-residents-call-white-helmets-organ-traders/,80,https://www.syrianews.cc/local-syrian-residents-call-white-helmets-organ-traders/,200
914,http://www.riyadhvision.com.sa/2017/08/13/seven-white-helmets-medics-killed-in-syrias-idlib/,2,http://www.riyadhvision.com.sa/2017/08/13/seven-white-helmets-medics-killed-in-syrias-idlib/,404
915,http://indianexpress.com/article/world/seven-white-helmets-members-shot-dead-in-northwestern-syria-4793530/,10,https://indianexpress.com/article/world/seven-white-helmets-members-shot-dead-in-northwestern-syria-4793530/,200
916,http://usa.timesofnews.com/7-white-helmets-members-shot-dead-in-northwestern-syria.html,1,http://usa.timesofnews.com/7-white-helmets-members-shot-dead-in-northwestern-syria.html,403
917,https://www.generosity.com/community-fundraising/support-a-children-s-center-in-douma,1,https://www.gofundme.com/c/fundraising-ideas/community-projects,200
918,http://Rojname.com/3261493,2,https://rojname.com/3261493,200
919,https://www.albawaba.com/loop/daraa-london-syria%E2%80%99s-white-helmets-send-message-british-firefighters-987574,2,https://www.albawaba.com/loop/daraa-london-syria%E2%80%99s-white-helmets-send-message-british-firefighters-987574,200
920,http://www.newslocker.com/en-us/news/games/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/,3,https://www.newslocker.com/en-us/news/games/the-latest-us-condemns-killing-of-7-white-helmets-in-syria/,200
921,http://theantimedia.org/video-us-allowing-isis-escape-syria/,3,http://theantimedia.org/video-us-allowing-isis-escape-syria/,200
922,http://failedevolution.blogspot.com/2017/08/the-former-british-mercenary-who.html,1,http://failedevolution.blogspot.com/2017/08/the-former-british-mercenary-who.html,200
923,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEWFa9HHhmfKLgN00-ENH84SNYTSw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779534677351&ei=N8NHWaCSLsaShAHSy7jYAQ&url=http://www.cbsnews.com/news/the-white-helmets-fighting-for-life-in-syrias-vicious-civil-war/,1,https://news.google.com/topstories?sa=t&fd=R&ct2=us&usg=AFQjCNEWFa9HHhmfKLgN00-ENH84SNYTSw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779534677351&ei=N8NHWaCSLsaShAHSy7jYAQ&url=http://www.cbsnews.com/news/the-white-helmets-fighting-for-life-in-syrias-vicious-civil-war/&hl=en-US&gl=US&ceid=US:en,200
924,http://eaworldview.com/2017/08/syria-daily-civilian-death-toll-rises-in-raqqa/#whitehelmets,4,http://eaworldview.com/2017/08/syria-daily-civilian-death-toll-rises-in-raqqa/#whitehelmets,404
925,http://www.dailymail.co.uk/ushome/index.html,1,https://www.dailymail.co.uk/ushome/index.html,200
926,https://nworeport.me/2017/06/25/gruesome-video-oscar-feted-white-helmets-caught-dumping-mutilated-bodies-of-syrian-soldiers/,6,https://nworeport.me/2017/06/25/gruesome-video-oscar-feted-white-helmets-caught-dumping-mutilated-bodies-of-syrian-soldiers/,200
927,http://asheepnomore.net/?p=19288,1,http://asheepnomore.net/?p=19288,404
928,https://www.google.com/url?rct=j&sa=t&url=http://www.globalresearch.ca/syrias-white-helmets-al-qaedas-co-workers-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies/5595637&ct=ga&cd=CAIyGjExMjM2ODhjYzgxYjNjMjQ6Y29tOmVuOlVT&usg=AFQjCNHFiszc0UGeL4NCzZve54RMM6vcLg,1,https://www.google.com/url?rct=j&sa=t&url=http://www.globalresearch.ca/syrias-white-helmets-al-qaedas-co-workers-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies/5595637&ct=ga&cd=CAIyGjExMjM2ODhjYzgxYjNjMjQ6Y29tOmVuOlVT&usg=AFQjCNHFiszc0UGeL4NCzZve54RMM6vcLg,200
929,https://thewallwillfall.org/2017/05/23/white-helmets-aleppo-based-journalist-khaled-iskef-exposes-funding-streams-and-al-qaeda-ties/,203,https://thewallwillfall.org/2017/05/23/white-helmets-aleppo-based-journalist-khaled-iskef-exposes-funding-streams-and-al-qaeda-ties/,200
930,http://stateofglobe.no/blog/2017/06/26/newsweek-stikker-huller-i-white-helmets-myten/,1,https://stateofglobe.no/blog/2017/06/26/newsweek-stikker-huller-i-white-helmets-myten/,404
931,http://gooadv.com,1,https://www.gooadv.com/trending.php?q=USA,200
932,https://english.aawsat.com/said/news-middle-east/rage-idlib-white-helmets-slaughter,6,https://english.aawsat.com/said/news-middle-east/rage-idlib-white-helmets-slaughter,404
933,https://www.discussionist.com/1014360039,19,https://blacklivesmatter.com,503
934,http://21stcenturywire.com/2017/05/19/white-helmets-blasphemous-whitewash-of-their-execution-black-record/,112,https://21stcenturywire.com/2017/05/19/white-helmets-blasphemous-whitewash-of-their-execution-black-record/,403
935,http://21stcenturywire.com/2017/01/23/exposed-syrias-white-helmets-are-al-qaedas-civil-defence/,2,https://21stcenturywire.com/2017/01/23/exposed-syrias-white-helmets-are-al-qaedas-civil-defence/,403
936,http://trib.al/NLSW0DV,42,https://www.bloomberg.com/tosv2.html?vid=&uuid=eb0f11d0-24c6-11eb-a432-4d144d3160a0&url=L25ld3MvYXJ0aWNsZXMvMjAxNy0wOC0xMi83LXdoaXRlLWhlbG1ldHMtbWVtYmVycy1zaG90LWRlYWQtaW4tbm9ydGh3ZXN0ZXJuLXN5cmlhP2NtcGlkPXNvY2lhbGZsb3ctdHdpdHRlci1idXNpbmVzcyZ1dG1fY29udGVudD1idXNpbmVzcyZ1dG1fY2FtcGFpZ249c29jaWFsZmxvdy1vcmdhbmljJnV0bV9zb3VyY2U9dHdpdHRlciZ1dG1fbWVkaXVtPXNvY2lhbA==,200
937,http://21stcenturywire.com/2017/07/09/air-nato-a-look-inside-the-wests-secret-weapons-racket-thats-destroying-syria/,17,https://21stcenturywire.com/2017/07/09/air-nato-a-look-inside-the-wests-secret-weapons-racket-thats-destroying-syria/,403
938,http://watsupeurope.com/news/seven-white-helmets-medics-murdered-in-idlib/,1,http://watsupeurope.com/news/seven-white-helmets-medics-murdered-in-idlib/,404
939,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=EEF58A3C6E2F4A859351CA53A8D7B4F0&url=http://en.farsnews.com/newstext.aspx?nn=13960423000381&c=11830416864912986865&mkt=en-us,1,http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=EEF58A3C6E2F4A859351CA53A8D7B4F0&url=http://en.farsnews.com/newstext.aspx?nn=13960423000381&c=11830416864912986865&mkt=en-us,404
940,http://www.wrongkindofgreen.org/tag/the-white-helmets/,3,http://www.wrongkindofgreen.org/tag/the-white-helmets/,403
941,http://welcome-to-pottersville2.blogspot.com/2017/07/fourth-of-july-fab-fireworks-korea-in.html,1,http://welcome-to-pottersville2.blogspot.com/2017/07/fourth-of-july-fab-fireworks-korea-in.html,200
942,https://www.middleeastmonitor.com/20170812-7-white-helmets-volunteers-shot-dead-in-syria/,15,https://www.middleeastmonitor.com/20170812-7-white-helmets-volunteers-shot-dead-in-syria/,200
943,https://apnews.com/8f0e11b5952f4fc095b2f8fd067be785,1,https://apnews.com/8f0e11b5952f4fc095b2f8fd067be785,200
944,https://alethonews.wordpress.com/2017/06/14/last-white-helmets-in-aleppo-in-lieu-of-a-film-review/,1,https://alethonews.com/2017/06/14/last-white-helmets-in-aleppo-in-lieu-of-a-film-review/,200
945,http://time.com/syria-white-helmets/,8,https://time.com/syria-white-helmets/,200
946,http://news.quiboat.com/uc78KRe7,1,http://news.quiboat.com/uc78KRe7,404
947,https://www.lewrockwell.com/2017/07/phil-giraldi/fraud-white-helmets/,86,https://www.lewrockwell.com/2017/07/phil-giraldi/fraud-white-helmets/,200
948,http://www.jampact.net/iTrT,1,https://www.jvzoo.com/products/31421-Interactive-Text-Response,200
949,http://disobedientmedia.com/2017/01/us-supported-syrian-white-helmets-involved-with-war-crimes-committed-by-rebel-groups/,7,https://disobedientmedia.com/2017/01/us-supported-syrian-white-helmets-involved-with-war-crimes-committed-by-rebel-groups/,200
950,http://jethomme.tumblr.com/post/161526582609/the-white-helmets-in-syria-are-largely-a#_=_,2,https://jethomme.tumblr.com/post/161526582609/the-white-helmets-in-syria-are-largely-a#_=_,200
951,http://www.thefringenews.com/the-fraud-of-the-white-helmets/,1,http://www.thefringenews.com/the-fraud-of-the-white-helmets/,404
952,https://www.newsoneplace.com/24986751701/uk-search-rescue-teams-donating-equipment-syria-white-helmets,1,https://www.newsoneplace.com/24986751701/uk-search-rescue-teams-donating-equipment-syria-white-helmets,200
953,http://news.abs-cbn.com/news/05/30/17/white-helmet-team-a-ray-of-hope-for-trapped-marawi-residents,141,https://news.abs-cbn.com/news/05/30/17/white-helmet-team-a-ray-of-hope-for-trapped-marawi-residents,200
954,http://beforeitsnews.com/eu/2017/07/white-helmets-participate-in-smear-campaign-against-syria-govt-moscow-2626502.html,6,https://beforeitsnews.com/eu/2017/07/white-helmets-participate-in-smear-campaign-against-syria-govt-moscow-2626502.html,404
955,http://www.pulse.ng/world/in-syria-7-white-helmets-rescuers-shot-dead-in-gun-attack-id7137015.html?link_time=1502548799#utm_term=Autofeed,1,https://www.pulse.ng/news/world/in-syria-7-white-helmets-rescuers-shot-dead-in-gun-attack/l9j9q96#utm_term=Autofeed,200
956,http://castwb.com/seven-members-of-syrias-white-helmets-shot-dead-by-unknown-gunmen/,29,http://castwb.com/seven-members-of-syrias-white-helmets-shot-dead-by-unknown-gunmen/,404
957,http://www.lemonde.fr/proche-orient/article/2017/08/16/en-syrie-les-casques-blancs-pris-pour-cible_5172870_3218.html,15,https://www.lemonde.fr/proche-orient/article/2017/08/16/en-syrie-les-casques-blancs-pris-pour-cible_5172870_3218.html,200
958,https://clarityofsignal.com/2017/02/27/massive-white-helmets-photo-cache-proves-hollywood-gave-oscar-to-terrorist-group/,653,https://clarityofsignal.com/2017/02/27/massive-white-helmets-photo-cache-proves-hollywood-gave-oscar-to-terrorist-group/,200
959,https://www.nakedcapitalism.com/2017/05/yet-another-video-shows-u-s-funded-white-helmets-assisting-public-executions-rebel-held-syria.html,4,https://www.nakedcapitalism.com/2017/05/yet-another-video-shows-u-s-funded-white-helmets-assisting-public-executions-rebel-held-syria.html,200
960,http://feeds.feedburner.com/~r/VitalityNewsHeadlines-YahooNews/~3/gAtO-QR0KGo/7-white-helmets-members-shot-dead-northwestern-syria-090426442.html,1,https://www.yahoo.com/news/7-white-helmets-members-shot-dead-northwestern-syria-090426442.html?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+VitalityNewsHeadlines-YahooNews+%28Vitality+News+Headlines+-+Yahoo%21+News%29,404
961,http://news.quiboat.com/qd71KWn7,1,http://news.quiboat.com/qd71KWn7,404
962,http://www.activistpost.com/?p=152906,7,http://www.activistpost.com/?p=152906,403
963,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFGrEwYX_9kixck7QBUd74MGl9TRw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=vxiSWbDpK4XmqgKT8ruoCA&url=http%3A%2F%2Fwww.npr.org%2F2017%2F08%2F14%2F543477504%2Fwhite-helmets-rescuer-among-several-killed-in-syria-attack,1,https://news.google.com/topstories?sa=t&fd=R&ct2=us&usg=AFQjCNFGrEwYX_9kixck7QBUd74MGl9TRw&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=vxiSWbDpK4XmqgKT8ruoCA&url=http://www.npr.org/2017/08/14/543477504/white-helmets-rescuer-among-several-killed-in-syria-attack&hl=en-US&gl=US&ceid=US:en,200
964,https://www.standard.co.uk/news/uk/white-helmets-wow-crowds-with-jawdropping-stunts-as-they-launch-final-tour-a3625526.html,7,https://www.standard.co.uk/news/uk/white-helmets-wow-crowds-with-jawdropping-stunts-as-they-launch-final-tour-a3625526.html,200
965,http://www.breitbart.com/big-government/2017/08/16/mccain-romney-rubio-join-republicans-antifa-club/,3,https://www.breitbart.com/politics/2017/08/16/mccain-romney-rubio-join-republicans-antifa-club/,200
966,http://news.seehua.com/?p=296944,1,http://news.seehua.com/?p=296944,200
967,https://medium.com/@caityjohnstone/the-bana-alabed-psy-op-proves-the-west-is-saturated-in-war-propaganda-74c66df02990,3,https://caityjohnstone.medium.com/the-bana-alabed-psy-op-proves-the-west-is-saturated-in-war-propaganda-74c66df02990,200
968,https://www.wired.com/2017/04/white-helmets-conspiracy-theory,113,https://www.wired.com/2017/04/white-helmets-conspiracy-theory/,200
969,https://apnews.com/b86ec7c7584a4e2a8ca1e113aa29a098,85,https://apnews.com/b86ec7c7584a4e2a8ca1e113aa29a098,200
970,https://www.linkedin.com/slink?code=dH8jxsy,1,https://www.youtube.com/watch?v=5k6hSS6xBTw&feature=share,200
971,http://feeds.feedburner.com/~r/R3publicans/~3/nc6kwGZA08U/,1,https://r3publican.wordpress.com/2017/07/06/the-fraud-of-the-white-helmets/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+R3publicans+%28R3PUBLICANS%29,200
972,https://www.almasdarnews.com/article/father-iconic-aleppo-boy-slams-white-helmets-profiting-off-sons-ash-strewn-image/,4,https://www.almasdarnews.com/article/father-iconic-aleppo-boy-slams-white-helmets-profiting-off-sons-ash-strewn-image/,200
973,http://40yrs.blogspot.com/2017/05/linkage_29.html,1,http://40yrs.blogspot.com/2017/05/linkage_29.html,200
974,http://robinwestenra.blogspot.com/2017/07/nz-provides-support-for-al-qaeda-front.html?spref=tw,1,https://robinwestenra.blogspot.com/2017/07/nz-provides-support-for-al-qaeda-front.html?spref=tw,200
975,http://TheRegion.org,2,http://theregion.org/,200
976,http://21stcenturywire.com/2016/11/29/child-exploitation-who-is-bana-of-aleppo/,6,https://21stcenturywire.com/2016/11/29/child-exploitation-who-is-bana-of-aleppo/,403
977,http://wkmi.com/video-michigan-state-will-wear-white-helmets-when-wmu-comes-to-east-lansing/,1,https://wkmi.com/video-michigan-state-will-wear-white-helmets-when-wmu-comes-to-east-lansing/,200
978,http://www.rt.com.convey.pro/l/3AGw36l,1,http://www.rt.com.convey.pro/l/3AGw36l,200
979,https://propagandaschau.files.wordpress.com/2016/10/white-helmets-girl-repeat.jpg,1,https://propagandaschau.files.wordpress.com/2016/10/white-helmets-girl-repeat.jpg,200
980,https://www.google.com/url?rct=j&sa=t&url=http%3A%2F%2Fwww.aljazeera.com%2Fnews%2F2017%2F08%2Fwhite-helmets-medics-killed-syria-idlib-170812211919453.html&ct=ga&cd=CAIyHjUyYjY4NGRjNDJhMzViYzk6Y28uaW46ZW46SU46TA&usg=AFQjCNEKtxcB1CPIE5YWaKPTRgWYy9UG-Q,2,https://www.google.com/url?rct=j&sa=t&url=http%3A%2F%2Fwww.aljazeera.com%2Fnews%2F2017%2F08%2Fwhite-helmets-medics-killed-syria-idlib-170812211919453.html&ct=ga&cd=CAIyHjUyYjY4NGRjNDJhMzViYzk6Y28uaW46ZW46SU46TA&usg=AFQjCNEKtxcB1CPIE5YWaKPTRgWYy9UG-Q,200
981,http://blauerbote.com/2017/06/24/white-helmets-an-massaker-an-syrischen-soldaten-beteiligt/,12,http://blauerbote.com/2017/06/24/white-helmets-an-massaker-an-syrischen-soldaten-beteiligt/,200
982,http://feeds.feedburner.com/~r/yahoo-stock-markets-news/~3/jClGfzxQUbE/latest-rebels-fighting-damascus-suburbs-kill-20-133821600.html,1,http://feeds.feedburner.com/~r/yahoo-stock-markets-news/~3/jClGfzxQUbE/latest-rebels-fighting-damascus-suburbs-kill-20-133821600.html,404
983,https://thewallwillfall.org/about/,42,https://thewallwillfall.org/about/,200
984,https://rt.com/op-edge/364105-aleppo-white-helmets-fraudulent/,1,https://www.rt.com/op-ed/364105-aleppo-white-helmets-fraudulent/,200
985,http://robinwestenra.blogspot.com/2017/06/uncovering-boris-johnson.html?spref=tw,1,https://robinwestenra.blogspot.com/2017/06/uncovering-boris-johnson.html?spref=tw,200
986,https://www.rte.ie/news/player/six-one-news/,6,https://www.rte.ie/news/player/six-one-news/,200
987,http://traffic.fullcontentrss.com/?q=7+Medics+With+Syria%E2%80%99s+White+Helmets+Group+Killed&t=1502564132,4,http://traffic.fullcontentrss.com/?q=7+Medics+With+Syria%E2%80%99s+White+Helmets+Group+Killed&t=1502564132,404
988,http://tippfm.com/news/white-helmets-presented-tipperary-peace-award/,1,http://tippfm.com/news/white-helmets-presented-tipperary-peace-award/,200
